"File";"Hash";"Algorithm"
"\Installers\fe43ba83b8d1e88cc4f4bfeac0850c6c.cab";"BA98DD85CC1855FE298E1D58E26F12935D26F42F9242A489FC719E27210463B0";"SHA256"
"\Installers\feadf48e9bf92b4650615d9195774178.cab";"9921F5ECB9758136C6A6694363C2D7FC8CD01A1BA5A618315F9628DFC1B8A86B";"SHA256"
"\Installers\Imaging And Configuration Designer-x86_en-us.msi";"AB5015A404309B42A5265965169A2E83B302A54CCD7F203E2ADAC9794793FD4F";"SHA256"
"\Installers\Imaging Designer-x86_en-us.msi";"7238391E8E56F82B061A5E53E2BA98F697F825CEA1238DCB547CDB15E04B5B6E";"SHA256"
"\Installers\Imaging Tools Support-x86_en-us.msi";"982BDA7A668B7C4775B4F069CE64C397D2E690147A13AAFE0A3CF5A9179CD25B";"SHA256"
"\Installers\InstallRegHiveRecoveryDriverAmd64.exe";"22C8D899B817DD579B535722B8B6E7291683235DF8C998CF425F6ED9CCCBDF4B";"SHA256"
"\Installers\InstallRegHiveRecoveryDriverX86.exe";"2AEE0E85AA1E2559258DCBE56DA872B71FEED9FB58450D619525690D63AB3319";"SHA256"
"\Installers\Kits Configuration Installer-x86_en-us.msi";"7DF8E694C48C9EC9A1267123BCC9576988BEC40A8E7878357B9DF25A52C62D32";"SHA256"
"\Installers\MXAx64-x86_en-us.msi";"DBDB5FE173817C685EEC0A2FE86574505648FAD8B48A682602B9A7338F2D5351";"SHA256"
"\Installers\MXAx86-x86_en-us.msi";"C64039ABF6F5CF12FB872A29B3CCE26AECFA25A7EAFEB322AABAC63C5E35E83C";"SHA256"
"\Installers\SQLEXPR_x86_ENU.exe";"818290A456D8814F08BF2399F19FA965B0E317E408B58343C8E968120755AA27";"SHA256"
"\Installers\SQLServer2012-KB3045321-x86.exe";"7DBBF3BCC66C9458D64B6211FDF6F0ED71EA261E748D4AC1A5B20C7BF929DA5A";"SHA256"
"\Installers\Toolkit Documentation-x86_en-us.msi";"890FCD52338569F78A1CE81414EDAA242E9A4DB7DCBC85807568B41504AAAF09";"SHA256"
"\Installers\UEV Tools on amd64-x64_en-us.msi";"E95AC37375BD94698A2352B82ADDCDCF606EDCF4EE1C5BC421E531FAC75DB73A";"SHA256"
"\Installers\UEV Tools on x86-x86_en-us.msi";"4B36F65313F974E3B4801263C093D416096BB21023BA4734593E9FD5796D3399";"SHA256"
"\Installers\User State Migration Tool-x86_en-us.msi";"A42F922DF624C297D75221099E3594BC4C259B1CE1451BC1D19881EEC24A6329";"SHA256"
"\Installers\Volume Activation Management Tool-x86_en-us.msi";"9E94100726F1517D885ADA16B20789230B4482F52A0A9AE9D7463EA0C990D5F3";"SHA256"
"\Installers\wasinstaller.exe";"9B298F2455C489969D2323C6FADA420C9445C34E559EF61658F8080A62670EB5";"SHA256"
"\Installers\WimMountAdkSetupAmd64.exe";"DED834A62BF58A67A97C0278008B1C574FE8254345E4AC4B972A60DB088E27AE";"SHA256"
"\Installers\WimMountAdkSetupArm.exe";"7FF0A034857E62D64C212DF9FC90A190AB6E2DC026C3AE8B21E247A401217559";"SHA256"
"\Installers\WimMountAdkSetupX86.exe";"FBFDC80BFC1336E61C0C03820CAA70E186DD60120DF106A340E7530EBB04061B";"SHA256"
"\Installers\Windows Assessment Services - Client (AMD64 Architecture Specific, Client SKU)-x86_en-us.msi";"FA90FAC20721FFB905167D582BD8F65CA3AA80DE1912E003E57B69E2B9416170";"SHA256"
"\Installers\Windows Assessment Services - Client (AMD64 Architecture Specific, Server SKU)-x86_en-us.msi";"2F0F833C1F3B80E1010987907B563550ACA8FA048AF5C990E5DEF124737B587C";"SHA256"
"\Installers\Windows Assessment Services - Client (Client SKU)-x86_en-us.msi";"A740A1F407E61A51D380B4B1A6E9B5D2703F2C4488C9B8D309BB064313BF609E";"SHA256"
"\Installers\Windows Assessment Services - Client (Server SKU)-x86_en-us.msi";"0ABE93C09A0AE4B4D7BB66E2A7D14F384920010CA90ACE0929EBB1E61E4996AD";"SHA256"
"\Installers\Windows Assessment Services - Client (X86 Architecture Specific, Client SKU)-x86_en-us.msi";"A28991AAD98D40F94C0F50A31E81031CCCD025DC5F480600B4616DCF92DD8C2E";"SHA256"
"\Installers\Windows Assessment Services-x86_en-us.msi";"C3367EF96C5BB2E6F1B45EE4B1B79A9FE9D9E3D16826D9E8D6EEFC96EF3DC65F";"SHA256"
"\Installers\Windows Assessment Toolkit (AMD64 Architecture Specific)-x86_en-us.msi";"859EDCC57D184359FBECFA0003208D3D66C848FF55BC3334BC2DA166857ADE35";"SHA256"
"\Installers\Windows Assessment Toolkit (X86 Architecture Specific)-x86_en-us.msi";"9CD2556A594223A491F197F5DACFB5B092DC34C3DC26C978F03EF5337D1EB24B";"SHA256"
"\Installers\Windows Assessment Toolkit-x86_en-us.msi";"1B337EA0F12B2808C087626441758750917873A8B9F922857A77B11722891417";"SHA256"
"\Installers\Windows Deployment Customizations-x86_en-us.msi";"F961923C245089C69D618DFF0324A6B1A0E8FE41BE2E6DCC8A974F3B9772278B";"SHA256"
"\Installers\Windows Deployment Tools-x86_en-us.msi";"01D95CDC38CDE73EB75FF29077BB31F57CD8203A600510D308C3BD3DD0BFC0B7";"SHA256"
"\Installers\Windows PE x86 x64 wims-x86_en-us.msi";"670FF56675F7EC64609075726F131F7A6C10770CBAAD50F4972CBA158FD7A230";"SHA256"
"\Installers\Windows PE x86 x64-x86_en-us.msi";"26511B0935DE2529F40FBBAB5BB85788D5AB5C1A2E03E1417B0DB6C471A015EF";"SHA256"
"\Installers\Windows System Image Manager on amd64-x86_en-us.msi";"D7272E398882C2D74975AD0DA592000DE126780A63D73472D555D8944E5E1CD4";"SHA256"
"\Installers\Windows System Image Manager on x86-x86_en-us.msi";"F9AEA02B474DFB4D56C28C0657A6BF9416FBB31749145897F3098BC52E37E6A5";"SHA256"
"\Installers\WPT Redistributables-x86_en-us.msi";"88CC4B28A0CDFA88834BA11A3E3D4B5500FB712B804C6702BEAA1CBB25E3BFC8";"SHA256"
"\Installers\WPTarm-arm_en-us.msi";"274FCF6BA0444271B06F0485FFC6E0A06ECCADBB6E38B8ABCB5D0E60BF196CB6";"SHA256"
"\Installers\WPTx64-x86_en-us.msi";"6239A8D35BE0BAC0AFF82A311221AC88BFD9B29CD88F6F5B9277BAFF75F117F8";"SHA256"
"\Installers\WPTx86-x86_en-us.msi";"1CFFFB6BE276C8E546B90610B1BFA08DCE8032D5173817DB65E8A51A4D8A6CC1";"SHA256"
"\Installers\WP_CPTT_NT-x86-fre.msi";"C9171709061F57B9BA9B46848F8DCFD47BDF27619792346655544BBD344AF852";"SHA256"
"\adksetup.exe";"6C2D015B243EC8ABC13D1ADEEEC12D13ED74474CE90770DDFCE658A7A92FA4B1";"SHA256"
