#TYPE Selected.System.Management.Automation.PSCustomObject
"File";"Hash";"Algorithm"
"\Installers\d63b8dffc336f21acdc0f97850bb5963.cab";"E3A2B3EBA0DE4DC2AF91714FE2763DBBEC4449F08CF0C0F432281A894758C314";"SHA256"
"\Installers\d7268c5f6d37bf0eab1c45f544b26f38.cab";"19689CCC8C18390A7738CFB68955D359E6284D7F7156A35F96D4524CC70E3BCD";"SHA256"
"\Installers\dca5019b41c59cd2f3138b9c5f0a9e90.cab";"06326B80ABF8F1C31245CFEB9FE5B1D1D699276BFEFCF4E7DE3230863466A9E1";"SHA256"
"\Installers\df291961d41139beb23e8dcf2311f28c.cab";"83C6DD40287A01100330641A71A268A66B213631B6BBCBA32C1A7C77C9921DD2";"SHA256"
"\Installers\dotNetFx45_Full_x86_x64.exe";"A04D40E217B97326D46117D961EC4EDA455E087B90637CB33DD6CC4A2C228D83";"SHA256"
"\Installers\e0509d502dcdae109023403fc3bc8ac4.cab";"9AD9EA5F48C57DE35D43DFC33037CE0E616367E440C8BE9B0A536E24183A6027";"SHA256"
"\Installers\e5f4f4dc519b35948be4500a7dfeab14.cab";"84F556B533E081419FEB088A90E974C7E5EF1D853DD7508B864A660B87FAAE49";"SHA256"
"\Installers\e6349cc7301cf9d9a6a3a673b6b7c10f.cab";"2E50C409E0C6836CA57FD41C8165EB84D06BF9E437CDBF257069DF066E05755E";"SHA256"
"\Installers\e7f61a72b469092c67b45ae4c5e59c38.cab";"4F036085A7F19EB9477AC39096566E9F893B06346A6C6805DA459A72806F249C";"SHA256"
"\Installers\ea9c0c38594fd7df374ddfc620f4a1fd.cab";"48CDA77259DECEA6A5082CED33E6C9871C25BDEF0E96AA46BFAA3DCB343404EB";"SHA256"
"\Installers\eacac0698d5fa03569c86b25f90113b5.cab";"E50B66167FBAC56168D2AAFA64F457CF8AEB2E3ECC9C4F12A77F0686166E7F5A";"SHA256"
"\Installers\eb90890d25e1dee03cf79844d9f823f4.cab";"0E5A23FFE39063446984EB4B857A3E4BEA87B8FE0A328277DA24865A9B6FC236";"SHA256"
"\Installers\ec093852a41cbd9d167b714e4f4a2648.cab";"7A9A970483A84E988F9F27DA6D01A9C9F8B957C82C1C1B9041D50FF41B4E0944";"SHA256"
"\Installers\ed711e0a0102f1716cc073671804eb4c.cab";"BEBBFA33C41ACF1E3414C28BC8903403D9136ECF6BE14E9F5FE806984AECC152";"SHA256"
"\Installers\ee415288dc17f6f29b3dda43d57e4281.cab";"2C02C98D5125CF8B53C0CF6EAF61B015FADA898A30C93C7261C5A0DFF1F7C6E9";"SHA256"
"\Installers\f051f100a86ad4c94057a1d5280d9283.cab";"6C6F4594A6EF468A9B70640E788120E6E71A45E1EF0777370F5DE5415CAB8CF6";"SHA256"
"\Installers\f2a850bce4500b85f37a8aaa71cbb674.cab";"B2432ACD66F208C53914F306D57E2D32D9A6A6E31B19904A1ACCE96F100AB8C7";"SHA256"
"\Installers\f480ed0b7d2f1676b4c1d5fc82dd7420.cab";"60354448A6801CEE7CBF5458A739B541CFC6366F001DD85E77DD052E38B1F314";"SHA256"
"\Installers\f4e72c453e36ce0795c8c9fcaae2b190.cab";"D171C08D0C80933D675B84BA5C6A81388986CCABC648B170D24D1A32524E928B";"SHA256"
"\Installers\f6aa96e71953e06cb7a3f69e76804b6d.cab";"CCE5B89A9F8174E8C726C5F8952B865EAA71B5F3847FAA6BC7383DA48F4FA17C";"SHA256"
"\Installers\f7699e5a82dcf6476e5ed2d8a3507ace.cab";"50945093E4507259497DDF21ACF1EDD7D5603665DF20FBB3450153D63881C6F8";"SHA256"
"\Installers\f8f7800500b180b8a2103c40ce94f56a.cab";"2C775E6DD1857B6D42C91D8124987EEC6F3B23268EF48F258A485CD6AC7C20B9";"SHA256"
"\Installers\fa7c072a4c8f9cf0f901146213ebbce7.cab";"F8BB23BAA687FCB50FFFFB8BDE4B2E2AEDE2CE3708CF538D6E0FF8FAE85E8587";"SHA256"
"\Installers\fbcf182748fd71a49becc8bb8d87ba92.cab";"327C6049451BD0F894B111E26925401871D2C3989215A30F8A0F14DD15192EBC";"SHA256"
"\Installers\fcc051e0d61320c78cac9fe4ad56a2a2.cab";"711D9BB2C29FB8E79457721DBB95C9BBED39CABEA491292652E734B9A5A896A6";"SHA256"
"\Installers\fd5778f772c39c09c3dd8cd99e7f0543.cab";"D52C2E0E668FD8D5842180F1EFAFBB53FAF771797D5270CC7A230627712D946F";"SHA256"
"\Installers\fdfb8cfc2e4d170431fb6b8c67210672.cab";"809D7D160D82E580E4F82B299BF4BC6226C51BCB29D71A672432381B530721C7";"SHA256"
"\Installers\fe43ba83b8d1e88cc4f4bfeac0850c6c.cab";"CB5A359052A0AA922425BDBEB59CAC39088909E91185307C1EFE53F6EE78AD1E";"SHA256"
"\Installers\feadf48e9bf92b4650615d9195774178.cab";"B8FFEBB03A9524E775278C918B3A69FD70D19741236A549A99B32934224E5C5A";"SHA256"
"\Installers\Imaging And Configuration Designer-x86_en-us.msi";"EE01301E1D01435A893C4A7FB8963420BBEC56F3194F722ECA7B505C21B7CE9D";"SHA256"
"\Installers\Imaging Designer-x86_en-us.msi";"083DF28A17A54E257B328D4C29AFFD5B18A8E2F8CD371D1D8D2FE453D687CA21";"SHA256"
"\Installers\Imaging Tools Support-x86_en-us.msi";"16C56BF76618502371EC5A2080E617EC457AA19D3471CE5F755739BDAD773543";"SHA256"
"\Installers\InstallRegHiveRecoveryDriverAmd64.exe";"883CD4073C994AACDA991605A9D79377BE16BC17855070AB97D35AA0BCC73DC2";"SHA256"
"\Installers\InstallRegHiveRecoveryDriverX86.exe";"6558ADA74B3163326C6E77374599DAF230A9EF075F1BFEBBAD04992B3EF21792";"SHA256"
"\Installers\Kits Configuration Installer-x86_en-us.msi";"585ADECABF7308EC5C0788DA2FB159DA85A22F77378C8E3021F98732CBE3BD5B";"SHA256"
"\Installers\MXAx64-x86_en-us.msi";"26E960A5C40686F24CBF3DCCB4C95475F4A8CC1CBF5500F8ED2A43EBB11BA2C3";"SHA256"
"\Installers\MXAx86-x86_en-us.msi";"2180298ABB5ABE863243B0410E464D8693F1ADB19FA465474D0B2DEF60E77755";"SHA256"
"\Installers\Toolkit Documentation-x86_en-us.msi";"6317FEA062ECB091865D4396149376744D9855B8BA39A0DC9B63D1DDAAF5BE3E";"SHA256"
"\Installers\UEV Tools on amd64-x64_en-us.msi";"9755C858B56DDECFBACF758407CF9EA1043FB9722A7551063CF23E0C37CEB661";"SHA256"
"\Installers\UEV Tools on x86-x86_en-us.msi";"073E8F300829E6376AF62648E8985690E8BF8B90185CA76391D2DD473EEF51AB";"SHA256"
"\Installers\User State Migration Tool-x86_en-us.msi";"725B123AA6115BB8A333B00D39270618DAE80DD80D09B289D8537E6D8C1D79A5";"SHA256"
"\Installers\Volume Activation Management Tool-x86_en-us.msi";"6232E57455E172448635D145440897FABF711D12CBEB642A5A3948014BFB87BF";"SHA256"
"\Installers\WimMountAdkSetupAmd64.exe";"1BC19E859C32C03247AB506191467A7E24972DFBD0F623206D1504D83C1279D4";"SHA256"
"\Installers\WimMountAdkSetupArm.exe";"D01A09A31E67CCBEAE08B9AFA28A4E22FE3072C1E209A94E8A0477056727710C";"SHA256"
"\Installers\WimMountAdkSetupArm64.exe";"F4A3A9273CA278019BBBABAC22E78638DA861F378BF50D77C844132E6B3570EF";"SHA256"
"\Installers\WimMountAdkSetupX86.exe";"D66A193518B2F3EFF8FBBA3DEEF49F60C4ED5668C12AAA9DEC41D6FF6BF6D311";"SHA256"
"\Installers\Windows Assessment Toolkit (AMD64 Architecture Specific)-x86_en-us.msi";"288C7CB08B4BC8400ECD2D2218800D4177AE6D3C45D76A4D227C36FAFA7E12D5";"SHA256"
"\Installers\Windows Assessment Toolkit (X86 Architecture Specific)-x86_en-us.msi";"75CAFDDA3B94EA477A40F4BBB36EFD2E582B03C9940D00B8F5870FA418BD84E4";"SHA256"
"\Installers\Windows Assessment Toolkit-x86_en-us.msi";"0192B154E0DCFA8C2E7E08166BFD6448D7F8C4497E11B6E8715E7A62DB758B3E";"SHA256"
"\Installers\Windows Deployment Customizations-x86_en-us.msi";"E41CCF24372F61166DD9AE0FA5D6A928C605721A381A2B5844AE18E655BFC63F";"SHA256"
"\Installers\Windows Deployment Tools-x86_en-us.msi";"5E29F1C788906EE3FC686770E566964D7A6A1C375ECAB6E39B26CA74F92C1F80";"SHA256"
"\Installers\Windows System Image Manager on amd64-x86_en-us.msi";"522785971CEC68FF7D755134EC5E2023E2D698A2B9309A4D49E3B7E6547ED692";"SHA256"
"\Installers\Windows System Image Manager on x86-x86_en-us.msi";"90CFB62478A8D2F41EEA78F03F99FB143963C14827DEAEE4FEE912D702FF77FA";"SHA256"
"\Installers\WPT Redistributables-x86_en-us.msi";"48470C94CD77B66B6772CE5C3367FC9F16D0BF16F2D3E7E5E8DA94802D680CEB";"SHA256"
"\Installers\WPTarm-arm_en-us.msi";"07D62C12E9BDF41FFC23CBE7598E3D775A381D614E16283F2C19E4017915EA14";"SHA256"
"\Installers\WPTx64-x86_en-us.msi";"13714B5BDBB87007CDFB54A7F7AC9D1313712452E94053D779AE9FF97B7FA78B";"SHA256"
"\Installers\WPTx86-x86_en-us.msi";"B5357720A989D793FB6EBA88356668799EF173C5AA861130AD6D1B8C4CA55B5B";"SHA256"
"\adksetup.exe";"666C4B0813E80FF52B564B4D261E26D1E6E48023164A26A684BFF24D12DC2A78";"SHA256"
